name,class,degree,ring,NetRank,NetShort,HeatDiff,InfoDiff
NAT8,0,4,4,3.997369e+00,6.514765e+01,5.735365e-07,1.092616e-06
TM9SF2,0,2,4,3.995135e+00,6.336677e+01,3.202661e-07,5.608139e-07
FBXO34,0,6,3,2.996164e+00,9.195933e+01,1.170741e-05,2.577736e-05
ODZ3,0,2,4,3.997567e+00,6.339315e+01,2.944127e-07,5.462818e-07
ZBED5,0,1,4,3.995133e+00,6.332993e+01,2.796212e-07,5.456547e-07
C16orf57,0,2,3,2.997379e+00,9.135462e+01,3.167564e-06,8.880814e-06
MEX3B,0,6,3,2.997569e+00,9.170389e+01,1.816690e-06,8.632261e-06
MTMR10,0,2,4,3.995438e+00,6.317823e+01,2.476794e-06,2.962761e-07
SOX7,0,3,4,3.996524e+00,6.309492e+01,5.760153e-07,4.317413e-07
PPIL4,0,2,4,3.996214e+00,6.296443e+01,4.658854e-07,3.987902e-07
ANKRD13A,0,4,4,3.996764e+00,6.290715e+01,6.313951e-07,4.889761e-07
PRKX,0,5,4,3.996907e+00,6.355909e+01,7.946834e-07,4.995527e-07
SOX13,0,1,4,3.996684e+00,6.236110e+01,1.395482e-07,1.224239e-07
ZNF107,0,2,4,3.996418e+00,6.268376e+01,2.809648e-07,3.192527e-07
ASH1L,0,1,4,3.996684e+00,6.236110e+01,1.395482e-07,1.224239e-07
MGAT1,0,8,4,3.998171e+00,6.449646e+01,2.804245e-06,9.008908e-07
RRBP1,0,7,4,3.996236e+00,6.533270e+01,2.738460e-06,1.290916e-06
KDM6A,0,13,3,2.998464e+00,9.183868e+01,7.399321e-06,1.037822e-05
ZNF592,0,3,3,2.957146e+00,9.168772e+01,2.995971e-05,2.794273e-05
TTC37,0,3,4,3.996376e+00,6.316798e+01,3.087527e-06,1.948503e-07
CEP135,0,3,3,2.996517e+00,9.163982e+01,1.242773e-05,1.566040e-05
KIAA0226,0,4,4,3.995419e+00,6.324775e+01,2.430108e-06,3.727075e-07
ASB2,0,5,4,3.997158e+00,6.369926e+01,2.361569e-06,1.149846e-06
TMEM57,0,2,4,3.997447e+00,6.322734e+01,2.136001e-06,1.884428e-07
UBA6,0,2,4,3.994250e+00,6.319231e+01,2.218890e-06,2.692206e-07
C10orf2,0,4,3,2.997732e+00,9.159425e+01,3.265124e-06,8.312705e-06
PNPLA2,0,3,4,3.997341e+00,6.342154e+01,2.238779e-06,3.548332e-07
MAN1C1,0,5,4,3.998436e+00,6.305852e+01,2.404149e-06,2.097081e-07
TINAGL1,0,12,3,2.999083e+00,9.199892e+01,1.373570e-05,1.773176e-05
RMND5A,0,2,4,3.995831e+00,6.378887e+01,2.234675e-06,4.104350e-07
ZNF557,0,1,4,3.995308e+00,6.293621e+01,2.123625e-06,1.533893e-07
CHPF,0,11,3,2.999050e+00,9.165404e+01,5.071535e-06,9.716507e-06
CLPB,0,11,3,2.998677e+00,9.177486e+01,1.461452e-05,1.870439e-05
ZNF484,0,1,4,3.995308e+00,6.293621e+01,2.123625e-06,1.533893e-07
RTN4R,0,7,4,3.998029e+00,6.303842e+01,7.384299e-07,4.948437e-07
SMCR7L,0,4,3,2.993118e+00,9.203383e+01,7.544619e-06,2.641869e-05
RAB17,0,11,3,2.996930e+00,9.124917e+01,4.021678e-05,2.436507e-05
UBXN6,0,8,4,3.995334e+00,6.423252e+01,8.399064e-07,8.898037e-07
TIGD5,0,1,4,3.992879e+00,6.189346e+01,3.350843e-07,2.612266e-08
TULP3,0,7,3,2.996618e+00,9.156567e+01,2.571498e-06,9.452955e-06
BCL7B,0,1,4,3.993798e+00,6.225450e+01,1.088817e-07,2.294239e-07
S100A14,0,2,4,3.996899e+00,6.226460e+01,1.090566e-07,2.291386e-07
ELMOD3,0,1,4,3.993798e+00,6.225450e+01,1.088817e-07,2.294239e-07
MAGEB4,0,16,3,2.995014e+00,9.169159e+01,1.376689e-04,2.315255e-05
AKR1C3,0,6,4,3.996546e+00,6.455714e+01,1.745281e-06,1.388199e-06
PHF16,0,12,3,2.996920e+00,9.150756e+01,9.651611e-06,1.111919e-05
DOCK10,0,3,4,3.994109e+00,6.307987e+01,7.087126e-07,2.416221e-07
TRMT1,0,1,4,3.998469e+00,6.255647e+01,5.348780e-08,1.430854e-07
PRKRIP1,0,19,3,2.998978e+00,9.196456e+01,7.460093e-06,2.895986e-05
MXD3,0,6,3,2.996718e+00,9.196927e+01,3.837071e-06,1.760111e-05
SPRYD5,0,3,4,3.998218e+00,6.332495e+01,1.894219e-07,3.617933e-07
C20orf72,0,1,4,3.998469e+00,6.255647e+01,5.348780e-08,1.430854e-07
FAM156B,0,1,4,3.998469e+00,6.255647e+01,5.348780e-08,1.430854e-07
ZNF33B,0,3,4,3.997842e+00,6.303375e+01,3.162246e-07,3.944277e-07
FAM54B,0,2,5,4.998969e+00,4.831630e+01,5.429234e-09,1.236213e-09
FASTKD3,0,3,3,2.989869e+00,9.149032e+01,8.692601e-06,1.864920e-05
RPGRIP1,0,22,3,2.998320e+00,9.166246e+01,7.272923e-06,1.134729e-05
RABL5,0,1,3,2.963045e+00,9.137229e+01,3.919047e-06,9.388136e-06
WIBG,0,9,3,2.997637e+00,9.180710e+01,8.948642e-06,3.409902e-05
PTPRN,0,13,3,2.988345e+00,9.175076e+01,1.825262e-05,1.034896e-05
FIBCD1,0,1,5,4.997714e+00,4.730022e+01,2.089880e-09,9.285878e-11
MAN1A1,0,4,4,3.999218e+00,6.201078e+01,3.068993e-07,5.734110e-08
MANBA,1,2,1,-5.151515e-01,6.679409e+01,7.978929e-01,1.019818e+00
MAN2A1,0,2,5,4.998434e+00,4.865113e+01,2.644480e-08,1.535826e-09
CPEB1,0,4,4,3.995495e+00,6.296380e+01,8.968246e-07,6.174314e-07
MAP6,0,6,3,2.996162e+00,9.177660e+01,2.995804e-06,2.347940e-05
PHKG1,0,7,3,2.997720e+00,9.177120e+01,1.876958e-06,1.497617e-05
PIN1P1,0,1,4,3.996302e+00,6.268186e+01,8.255012e-08,3.474802e-07
7527,0,4,4,3.996693e+00,6.341714e+01,4.859909e-07,1.009945e-06
USP9Y,0,2,4,3.993047e+00,6.305822e+01,3.671257e-07,1.085472e-06
ARHGEF40,0,5,4,3.996923e+00,6.354485e+01,4.394283e-07,1.011195e-06
VPS11,0,20,3,2.999272e+00,9.173601e+01,9.337654e-06,1.796951e-05
ANKRD7,0,1,4,3.998173e+00,6.227035e+01,9.764180e-08,1.422131e-07
MATN3,0,6,3,2.997093e+00,9.137916e+01,1.027828e-05,1.930781e-05
MATN4,0,3,4,3.997970e+00,6.204034e+01,4.722053e-07,6.657584e-08
MXI1,0,16,3,2.994275e+00,9.223569e+01,3.440594e-05,7.745678e-05
CLIP2,0,4,4,3.996080e+00,6.344104e+01,1.012523e-06,8.545865e-07
MPHOSPH8,0,2,4,3.996259e+00,6.330858e+01,4.031393e-07,5.988639e-07
TXLNG,0,3,4,3.995233e+00,6.398733e+01,5.884099e-07,9.005929e-07
C11orf63,0,1,4,3.994370e+00,6.278329e+01,3.616645e-07,4.095791e-07
SLC25A21,0,4,4,3.996334e+00,6.467666e+01,6.109421e-07,1.862346e-06
OASL,0,2,4,3.996974e+00,6.253624e+01,3.060428e-07,3.751214e-07
ATF7IP2,0,3,3,2.996871e+00,9.169765e+01,6.588891e-06,1.461438e-05
BMP2K,0,2,4,3.998878e+00,6.260294e+01,1.576062e-07,1.847841e-07
LAPTM4A,0,4,3,2.985696e+00,9.216412e+01,6.008272e-06,1.817578e-05
MRAP,0,6,4,3.999162e+00,6.228441e+01,1.799142e-07,1.939778e-07
NPY,0,12,3,2.999218e+00,9.182185e+01,6.826206e-06,1.401686e-05
MLEC,0,3,3,2.992062e+00,9.175610e+01,1.525070e-05,3.655390e-05
PUS7,0,1,3,2.993832e+00,9.156308e+01,5.706006e-07,6.900206e-06
C4orf43,0,7,3,2.996755e+00,9.195758e+01,7.170702e-06,2.909190e-05
MRPL14,0,81,3,2.999018e+00,9.251889e+01,2.102048e-05,7.393238e-05
SNX27,0,3,3,2.997944e+00,9.158550e+01,6.170227e-07,6.934797e-06
KATNAL2,0,1,3,2.993832e+00,9.156308e+01,5.706006e-07,6.900206e-06
FAM40A,0,21,3,2.996099e+00,9.198096e+01,1.984106e-05,1.877112e-05
PNPT1,0,2,3,2.994391e+00,9.161954e+01,8.051547e-06,1.704930e-05
GINS3,0,5,4,3.998632e+00,6.255075e+01,1.802626e-07,3.108904e-07
MCM8,0,5,4,3.996539e+00,6.315323e+01,7.483756e-07,1.520770e-06
CRLS1,0,2,4,3.996104e+00,6.286573e+01,3.012808e-07,5.080903e-07
ADAM11,0,1,4,3.997993e+00,6.187026e+01,2.023466e-07,7.479712e-08
TCEB3,0,30,3,2.996704e+00,9.224744e+01,9.030667e-05,7.475150e-05
TIE1,0,11,3,2.997970e+00,9.199310e+01,1.295693e-05,2.582564e-05
TNP2,0,8,3,2.997463e+00,9.152954e+01,1.528269e-05,2.655438e-05
SLC35A2,0,4,3,2.997250e+00,9.141195e+01,1.021350e-05,1.674757e-05
WNT11,0,3,3,2.998087e+00,9.113530e+01,7.359594e-06,8.996751e-06
ZNF79,0,3,3,2.994586e+00,9.137980e+01,1.297132e-05,2.491097e-05
ZNF136,0,7,3,2.997170e+00,9.151427e+01,1.520090e-05,2.624164e-05
ZNF155,0,4,3,2.997250e+00,9.142933e+01,1.018509e-05,1.698715e-05
ZNF223,0,3,3,2.998087e+00,9.111654e+01,7.308929e-06,8.808315e-06
ZNF230,0,6,3,2.998237e+00,9.149411e+01,1.021326e-05,1.691653e-05
FZD9,0,6,3,2.998167e+00,9.147922e+01,1.072245e-05,1.678995e-05
USP6,0,6,3,2.999043e+00,9.110413e+01,7.556483e-06,8.701723e-06
KIAA0040,0,2,3,2.994500e+00,9.135272e+01,1.008338e-05,1.661940e-05
ZNF646,0,6,3,2.996044e+00,9.170643e+01,1.093288e-05,3.137589e-05
KIAA0415,0,2,3,2.993245e+00,9.115608e+01,1.739409e-05,1.843690e-05
EXD3,0,5,3,2.998852e+00,9.129244e+01,7.634207e-06,9.085449e-06
ETNK2,0,6,3,2.985753e+00,9.156969e+01,1.708129e-05,1.820244e-05
IMP3,0,10,3,2.999426e+00,9.135459e+01,1.105937e-05,9.706375e-06
DDX19A,0,2,3,2.997130e+00,9.103515e+01,8.489693e-06,8.603873e-06
PIDD,0,10,3,2.963314e+00,9.193284e+01,4.885417e-05,7.192590e-05
C9orf86,0,5,3,2.996539e+00,9.153407e+01,1.361848e-05,1.875315e-05
BEX1,0,3,3,2.998087e+00,9.106539e+01,7.420383e-06,8.639734e-06
ADAMTSL3,0,6,3,2.995811e+00,9.146351e+01,1.784087e-05,3.412754e-05
ZNF490,0,20,3,2.998768e+00,9.189814e+01,1.977293e-05,3.545412e-05
KIAA1609,0,3,3,2.998087e+00,9.116923e+01,7.342202e-06,8.709989e-06
AVPI1,0,8,3,2.996918e+00,9.194319e+01,1.396710e-05,3.788857e-05
MAGEF1,0,1,3,2.994261e+00,9.101860e+01,7.257881e-06,8.599792e-06
METTL17,0,14,3,2.997290e+00,9.214761e+01,2.311907e-05,4.574683e-05
ZNF426,0,16,3,2.998368e+00,9.167077e+01,2.137896e-05,2.909748e-05
BAALC,0,1,3,2.994261e+00,9.101860e+01,7.257881e-06,8.599792e-06
FAM214B,0,12,3,2.990326e+00,9.206666e+01,3.618364e-05,6.433652e-05
ZNF559,0,5,3,2.997800e+00,9.139752e+01,1.016580e-05,1.673486e-05
ZNF607,0,3,3,2.995151e+00,9.140808e+01,1.204024e-05,1.813058e-05
MUM1,0,6,3,2.999043e+00,9.138738e+01,9.492642e-06,9.345893e-06
TMEM241,0,2,3,2.994710e+00,9.135339e+01,9.960874e-06,1.663201e-05
RIPPLY1,0,6,3,2.989040e+00,9.199234e+01,1.994094e-05,3.455407e-05
ZNF764,0,5,3,2.998852e+00,9.117059e+01,7.547274e-06,9.165374e-06
ZNF670,0,15,3,2.997401e+00,9.186460e+01,2.149338e-05,3.636161e-05
ZNF101,0,7,3,2.996085e+00,9.145233e+01,1.909268e-05,3.466637e-05
FOXD4L6,0,1,3,2.994261e+00,9.101860e+01,7.257881e-06,8.599792e-06
DNAJB9,0,8,3,2.996132e+00,9.190100e+01,3.662881e-06,1.823907e-05
PTPRD,0,9,4,3.997773e+00,6.400691e+01,6.898731e-07,1.064996e-06
MRPS33,0,80,3,2.998854e+00,9.239131e+01,1.745546e-05,5.925211e-05
NUDT9,0,11,4,3.998031e+00,6.376907e+01,4.829687e-07,9.584535e-07
CWC25,0,2,4,3.996220e+00,6.384718e+01,1.797656e-07,9.307739e-07
ZNF766,0,1,4,3.996706e+00,6.325029e+01,7.238567e-08,7.037798e-07
ME2,0,5,4,3.995501e+00,6.411191e+01,9.971022e-07,1.027543e-06
VGLL4,0,3,4,3.993918e+00,6.288411e+01,1.068452e-06,7.790138e-07
C5orf15,0,2,3,2.995324e+00,9.145932e+01,1.495288e-06,8.218991e-06
ZNF91,0,4,4,3.995395e+00,6.329236e+01,1.091221e-06,7.088017e-07
LRRC37A,0,1,4,3.994910e+00,6.264146e+01,2.790510e-07,4.163623e-07
BCMO1,0,1,4,3.994910e+00,6.264146e+01,2.790510e-07,4.163623e-07
C9orf123,0,1,4,3.994910e+00,6.264146e+01,2.790510e-07,4.163623e-07
NOP2,0,12,3,2.993789e+00,9.175260e+01,2.808154e-05,5.516659e-05
BAG5,0,11,3,2.996805e+00,9.213048e+01,7.362931e-06,2.825309e-05
TUBB6,0,7,2,1.566800e+00,5.486906e+02,2.263794e-03,6.625704e-03
MYLK2,0,5,3,2.995195e+00,9.188045e+01,3.981907e-06,2.938819e-05
PFDN4,0,13,3,2.993393e+00,9.215877e+01,1.733980e-05,3.757454e-05
RQCD1,0,5,4,3.994032e+00,6.361293e+01,6.705592e-06,2.423661e-06
SCO2,0,2,4,3.989170e+00,6.306920e+01,4.033094e-07,1.956122e-06
CRIM1,0,3,4,3.990769e+00,6.464238e+01,8.200462e-07,2.801578e-06
C14orf166,0,6,4,3.993955e+00,6.582480e+01,6.966383e-07,3.956141e-06
CPVL,0,4,4,3.993399e+00,6.369122e+01,9.417226e-07,2.535144e-06
PIH1D1,0,7,4,3.993506e+00,6.561331e+01,1.275498e-06,3.137606e-06
DIP2B,0,2,4,3.986993e+00,6.355476e+01,4.941255e-07,2.204322e-06
RPAP3,0,8,3,2.997102e+00,9.193919e+01,3.149049e-06,3.005151e-05
PDRG1,0,2,4,3.989139e+00,6.322445e+01,5.296578e-07,1.971798e-06
LGALS7B,0,2,4,3.989049e+00,6.301613e+01,3.970831e-07,1.943413e-06
DIXDC1,0,3,4,3.996158e+00,6.313623e+01,5.495175e-07,5.102583e-07
TNNT2,0,7,3,2.992339e+00,9.168727e+01,5.209128e-06,1.562048e-05
LONP2,0,2,4,3.997202e+00,6.288828e+01,1.914393e-07,3.563907e-07
RPH3AL,0,13,4,3.998866e+00,6.401446e+01,6.224988e-07,5.251389e-07
PAX1,0,2,4,3.998177e+00,6.300602e+01,1.261190e-07,2.604832e-07
SYT17,0,18,3,2.992689e+00,9.212131e+01,6.462828e-05,5.908518e-05
NTF3,0,5,4,3.997758e+00,6.369443e+01,7.053673e-07,6.483211e-07
STX16,0,10,4,3.998991e+00,6.418272e+01,4.948121e-07,6.074544e-07
ITM2A,0,1,4,3.996353e+00,6.288601e+01,1.110497e-07,2.575629e-07
ZBED4,0,1,4,3.996353e+00,6.288601e+01,1.110497e-07,2.575629e-07
HP1BP3,0,2,3,2.995464e+00,9.154492e+01,1.076209e-06,8.114391e-06
GMPR2,0,1,4,3.996353e+00,6.288601e+01,1.110497e-07,2.575629e-07
TMEM100,0,4,4,3.997753e+00,6.434464e+01,2.947673e-07,4.745413e-07
USE1,0,4,3,2.998689e+00,9.188579e+01,3.064164e-06,8.678854e-06
PLK1S1,0,3,4,3.994554e+00,6.383941e+01,3.731742e-07,5.245011e-07
CIAPIN1,0,3,4,3.997552e+00,6.335509e+01,2.532371e-07,4.415041e-07
ZNF695,0,1,4,3.996353e+00,6.288601e+01,1.110497e-07,2.575629e-07
FAM3A,0,6,4,3.997867e+00,6.436566e+01,3.850912e-07,5.063350e-07
64173,0,1,4,3.996353e+00,6.288601e+01,1.110497e-07,2.575629e-07
EIF1AD,0,12,3,2.990962e+00,9.198130e+01,4.618492e-05,4.151283e-05
IGFN1,0,1,4,3.996353e+00,6.288601e+01,1.110497e-07,2.575629e-07
440321,0,16,3,2.997800e+00,9.191460e+01,1.259973e-05,2.138323e-05
BCL2L15,0,3,4,3.994598e+00,6.402333e+01,3.168445e-07,5.880250e-07
SCT,0,4,4,3.996225e+00,6.240954e+01,4.509165e-07,2.277407e-07
GGCT,0,1,5,4.997825e+00,4.846426e+01,1.424037e-08,7.835310e-10
PYY,0,5,4,3.999917e+00,6.209069e+01,1.950368e-08,2.819060e-08
SPSB1,0,4,4,3.996882e+00,6.540446e+01,6.378957e-07,1.834790e-06
MFAP4,0,1,5,4.998831e+00,4.718239e+01,6.262536e-09,6.734331e-11
MFGE8,0,1,3,2.992348e+00,6.442846e+01,1.992081e-05,9.700063e-06
SCGB2A2,0,2,4,3.996818e+00,6.226512e+01,6.883327e-08,1.316048e-07
CLEC11A,0,1,5,4.997455e+00,4.787188e+01,9.560262e-09,8.456707e-10
MGP,0,1,5,4.997685e+00,4.826214e+01,1.090048e-08,1.168570e-09
MGST2,0,2,4,3.999123e+00,6.189367e+01,2.387207e-08,3.421647e-08
ZXDA,0,2,4,3.992440e+00,6.208473e+01,1.174666e-06,2.812336e-07
ZXDC,0,8,4,3.995050e+00,6.442650e+01,3.869391e-06,1.576072e-06
4276,0,3,5,4.999624e+00,4.861927e+01,7.285353e-09,1.083421e-09
KLRC4,0,9,5,4.999379e+00,5.142219e+01,1.868570e-08,9.677052e-09
MICB,0,2,6,5.999436e+00,4.079657e+01,1.923655e-10,1.885897e-11
DYRK4,0,1,4,3.998625e+00,6.201378e+01,1.482620e-08,3.230389e-08
UBTD1,0,5,4,3.997271e+00,6.374164e+01,5.303948e-07,5.874342e-07
SFTPC,0,8,4,3.999120e+00,6.395841e+01,3.418084e-06,2.643995e-07
PMEL,0,1,4,3.993717e+00,6.205490e+01,4.333841e-07,2.141843e-07
TFEB,0,3,4,3.996423e+00,6.244551e+01,6.356593e-07,4.348735e-07
C16orf70,0,3,4,3.996833e+00,6.243797e+01,5.339880e-07,1.731322e-07
MKLN1,0,9,4,3.996647e+00,6.603475e+01,9.273763e-07,2.352451e-06
C20orf11,0,4,4,3.998372e+00,6.419650e+01,1.417685e-07,7.906598e-07
CAPN5,0,1,4,3.995284e+00,6.273278e+01,6.158925e-08,3.255953e-07
MSH3,0,10,3,2.998829e+00,9.199449e+01,4.404514e-06,1.848530e-05
PPAP2C,0,4,4,3.996481e+00,6.522311e+01,1.175692e-06,1.062897e-06
FCGBP,0,1,4,3.995284e+00,6.273278e+01,6.158925e-08,3.255953e-07
RAPGEFL1,0,1,4,3.995284e+00,6.273278e+01,6.158925e-08,3.255953e-07
IL20RA,0,4,4,3.998821e+00,6.276308e+01,6.173677e-08,3.243617e-07
NDFIP2,0,7,4,3.997009e+00,6.424565e+01,6.686696e-07,1.212486e-06
C3orf75,0,1,4,3.995284e+00,6.273278e+01,6.158925e-08,3.255953e-07
CXorf57,0,2,4,3.994274e+00,6.334534e+01,6.289191e-07,4.781475e-07
ACER3,0,1,4,3.995284e+00,6.273278e+01,6.158925e-08,3.255953e-07
SLC25A23,0,2,4,3.997266e+00,6.338694e+01,7.361699e-08,4.085488e-07
CAB39L,0,4,4,3.996881e+00,6.332833e+01,1.839664e-07,5.220212e-07
LOC441155,0,1,4,3.995284e+00,6.273278e+01,6.158925e-08,3.255953e-07
MAP3K9,0,1,4,3.998256e+00,6.200742e+01,1.531963e-07,3.301429e-08
KIAA1804,0,2,3,2.996115e+00,9.097915e+01,1.039851e-05,9.974729e-06
KRTAP3-4P,0,1,4,3.997906e+00,6.240642e+01,2.622972e-07,1.226223e-07
LEFTY2,0,9,4,3.997404e+00,6.376283e+01,8.595249e-07,2.453833e-06
MLLT10,0,7,4,3.998166e+00,6.344029e+01,5.692743e-07,7.967336e-07
PVRL1,0,6,4,3.998936e+00,6.339505e+01,3.359049e-07,4.341924e-07
NRXN3,0,5,4,3.999516e+00,6.276981e+01,3.310929e-07,1.696070e-07
NRXN2,0,9,4,3.998603e+00,6.480346e+01,8.174659e-07,1.032078e-06
PVRL4,0,2,4,3.998910e+00,6.239939e+01,1.289498e-07,1.492936e-07
WHSC1L1,0,3,3,2.987016e+00,9.095722e+01,5.082906e-05,2.259818e-05
ATP12A,0,1,4,3.991126e+00,6.282741e+01,2.005554e-07,8.497844e-07
OPA1,0,4,3,2.996174e+00,9.081116e+01,2.573471e-05,1.222459e-05
RAP2B,0,9,3,2.992348e+00,9.152490e+01,3.758746e-05,1.295399e-05
DNAJB12,0,2,2,1.242424e+00,4.730006e+02,1.287763e-03,3.532599e-03
MRPS25,0,79,3,2.999231e+00,9.223552e+01,1.362145e-05,5.146785e-05
FAHD1,0,2,4,3.993085e+00,6.301635e+01,3.392754e-07,9.283998e-07
ARMC10,0,1,4,3.991126e+00,6.282741e+01,2.005554e-07,8.497844e-07
ITFG3,0,1,4,3.991126e+00,6.282741e+01,2.005554e-07,8.497844e-07
SPOCK1,0,5,3,2.993816e+00,9.156467e+01,4.786765e-06,9.954178e-06
TIMP4,0,2,4,3.997661e+00,6.245330e+01,3.650212e-07,1.458706e-07
SPOCK3,0,4,4,3.998663e+00,6.370912e+01,1.848610e-07,1.837388e-07
MMP11,0,2,4,3.996334e+00,6.309508e+01,4.083490e-07,4.971599e-07
MOCS2,0,3,3,2.997240e+00,9.140566e+01,9.333697e-07,9.057610e-06
ABCF3,0,14,3,2.999626e+00,9.145915e+01,4.745129e-06,9.275403e-06
SEC24C,0,7,4,3.997520e+00,6.303781e+01,2.630148e-06,4.244789e-07
KBTBD4,0,1,4,3.998591e+00,6.215667e+01,2.426823e-08,1.207233e-07
MORN2,0,2,4,3.997756e+00,6.275742e+01,1.328479e-07,3.126292e-07
MPZ,0,3,4,3.993844e+00,6.250324e+01,2.923603e-07,7.750839e-07
TFAP2C,0,8,3,2.986058e+00,9.207545e+01,1.825422e-05,3.988291e-05
MSH5,0,1,4,3.997194e+00,6.161816e+01,1.282579e-07,1.944896e-08
MSI1,0,1,4,3.994901e+00,6.270556e+01,1.150081e-07,1.637468e-07
MSMB,0,1,4,3.998388e+00,6.247007e+01,2.882192e-08,1.029741e-07
STK10,0,4,3,2.988070e+00,9.153143e+01,5.659830e-06,1.869561e-05
NKG7,0,3,3,2.994261e+00,9.189345e+01,2.327278e-06,8.802374e-06
HOOK3,0,1,4,3.997876e+00,6.188531e+01,3.754550e-08,2.692023e-08
MOB1B,0,8,3,2.996839e+00,9.169481e+01,2.529368e-06,8.723882e-06
PAX9,0,11,3,2.993103e+00,9.171963e+01,8.802736e-06,9.743917e-06
LHX2,0,5,4,3.995025e+00,6.277700e+01,1.028991e-06,5.675415e-07
ZDHHC2,0,2,4,3.993266e+00,6.210018e+01,4.267835e-06,1.171611e-07
MT1F,0,2,4,3.996309e+00,6.239324e+01,2.586861e-07,1.928629e-07
MT1G,0,2,4,3.999414e+00,6.234740e+01,6.354349e-08,9.787751e-08
MT1H,0,2,4,3.996045e+00,6.196806e+01,7.693930e-08,8.154385e-08
MT1JP,0,1,5,4.997832e+00,4.774188e+01,4.004263e-09,6.359800e-10
CXorf40A,0,1,4,3.996535e+00,6.212858e+01,1.771391e-07,1.201113e-07
MT3,0,1,4,3.997518e+00,6.245502e+01,1.675229e-07,1.394766e-07
NUDT1,0,3,4,3.996971e+00,6.204944e+01,2.731750e-07,9.535897e-08
MTHFR,0,10,4,3.998787e+00,6.330060e+01,9.317750e-07,4.673085e-07
MTM1,0,2,4,3.997882e+00,6.218731e+01,7.002503e-08,5.550916e-08
MTMR12,0,1,5,4.997882e+00,4.722242e+01,2.224933e-09,6.652985e-11
TST,0,2,4,3.998398e+00,6.233276e+01,1.118535e-07,1.170646e-07
NDUFB11,0,45,3,2.999376e+00,6.577475e+01,2.541948e-04,1.207068e-05
MAP1S,0,11,3,2.994160e+00,9.201196e+01,9.586294e-06,2.817652e-05
MTRR,0,2,4,3.999397e+00,6.231524e+01,7.945398e-08,9.309407e-08
MTX1,0,7,4,3.998515e+00,6.333384e+01,4.913554e-07,1.574173e-06
DNAJC11,0,8,3,2.998087e+00,9.071010e+01,2.549085e-05,1.261462e-05
CHCHD6,0,6,4,3.998590e+00,6.322958e+01,4.581316e-07,1.511296e-06
SIGLEC1,0,3,4,3.995055e+00,6.251799e+01,3.738646e-07,2.542071e-07
GALNT4,0,2,4,3.997568e+00,6.239024e+01,1.707878e-07,1.527226e-07
GALNT10,0,2,4,3.998945e+00,6.241940e+01,1.308967e-07,1.363210e-07
GALNT12,0,4,4,3.999472e+00,6.253705e+01,1.368998e-07,1.374037e-07
GALNT14,0,4,5,4.997670e+00,4.892241e+01,1.795756e-08,2.768804e-09
GALNT11,0,1,4,3.998435e+00,6.189505e+01,9.435075e-08,2.756903e-08
MUC5AC,0,2,5,4.999736e+00,4.743738e+01,2.383033e-09,1.791780e-10
MUC6,0,1,5,4.998800e+00,4.828961e+01,3.810597e-09,4.664666e-10
TFF1,0,6,4,3.998800e+00,6.408524e+01,3.614987e-07,3.725997e-07
PRH1,0,1,5,4.997322e+00,4.773420e+01,6.400376e-09,6.254096e-10
PRH2,0,1,5,4.997322e+00,4.773420e+01,6.400376e-09,6.254096e-10
STATH,0,4,4,3.995788e+00,6.198660e+01,1.568401e-07,3.161816e-08
KIF9,0,13,3,2.992083e+00,9.163228e+01,5.188209e-05,5.936031e-05
MUSK,0,4,3,2.997441e+00,9.141280e+01,1.100556e-06,9.088500e-06
MCEE,0,6,3,2.997130e+00,9.153446e+01,2.545987e-06,8.760301e-06
RPL23AP32,0,1,4,3.994275e+00,6.209704e+01,1.843371e-07,1.366602e-07
NCAM2,0,3,4,3.997473e+00,6.310855e+01,2.724903e-07,5.933783e-07
MLL5,0,3,3,2.998258e+00,9.117621e+01,7.254960e-06,1.007989e-05
LIN52,0,5,4,3.982360e+00,6.281215e+01,4.277868e-06,1.748119e-06
MYBPC2,-99,1,0,0.000000e+00,7.451216e-305,0.000000e+00,0.000000e+00
MYBPH,-99,1,0,0.000000e+00,7.451216e-305,0.000000e+00,0.000000e+00
MYBPC3,0,9,3,2.991597e+00,9.186316e+01,3.840280e-05,3.779104e-05
MYO9A,0,4,3,2.995832e+00,9.181926e+01,2.380375e-06,1.090647e-05
MYO9B,0,7,3,2.994648e+00,9.196317e+01,4.380904e-06,3.169831e-05
P4HA1,0,2,4,3.995369e+00,6.428962e+01,3.385437e-07,1.351910e-06
PPT1,0,1,4,3.994327e+00,6.386765e+01,1.723671e-07,1.211080e-06
ZNF121,0,2,3,2.980548e+00,9.168806e+01,3.870961e-06,1.004612e-05
HIST1H2BL,0,3,4,3.994486e+00,6.398772e+01,5.767802e-07,1.302793e-06
RNGTT,0,2,4,3.993171e+00,6.387775e+01,2.393541e-07,1.224476e-06
PLOD3,0,10,3,2.998316e+00,9.174808e+01,4.243201e-06,1.048882e-05
DCLK1,0,1,4,3.994327e+00,6.386765e+01,1.723671e-07,1.211080e-06
KLHL5,0,5,4,3.996272e+00,6.572406e+01,5.451765e-07,2.065775e-06
METTL13,0,4,3,2.991582e+00,9.144033e+01,1.856419e-05,1.297364e-05
TTC27,0,8,3,2.990847e+00,9.144988e+01,1.154216e-04,4.552981e-05
MYO5C,0,2,4,3.993808e+00,6.467303e+01,3.591149e-07,1.667931e-06
